,vbias,rbias,ibias,ibias_meas,counts,vtrig,count_time,count_rate,att_db,delay,port
251,0.6275,100000,6.28E-06,6.21E-06,100199,0.03,0.5,200398,20,0.1,4
252,0.63,100000,6.30E-06,6.23E-06,101603,0.03,0.5,203206,20,0.1,4
253,0.6325,100000,6.33E-06,6.26E-06,101527,0.03,0.5,203054,20,0.1,4
254,0.635,100000,6.35E-06,6.28E-06,101722,0.03,0.5,203444,20,0.1,4
255,0.6375,100000,6.38E-06,6.31E-06,101485,0.03,0.5,202970,20,0.1,4
256,0.64,100000,6.40E-06,6.33E-06,102092,0.03,0.5,204184,20,0.1,4
257,0.6425,100000,6.43E-06,6.36E-06,101538,0.03,0.5,203076,20,0.1,4
258,0.645,100000,6.45E-06,6.38E-06,101559,0.03,0.5,203118,20,0.1,4
259,0.6475,100000,6.48E-06,6.41E-06,101467,0.03,0.5,202934,20,0.1,4
260,0.65,100000,6.50E-06,6.43E-06,100877,0.03,0.5,201754,20,0.1,4
261,0,100000,0,-3.68E-08,0,0.03,0.5,0,20,0.1,8
262,0.0025,100000,2.50E-08,-3.73E-08,0,0.03,0.5,0,20,0.1,8
263,0.005,100000,5.00E-08,-1.79E-08,0,0.03,0.5,0,20,0.1,8
264,0.0075,100000,7.50E-08,1.22E-08,0,0.03,0.5,0,20,0.1,8
265,0.01,100000,1.00E-07,3.24E-08,0,0.03,0.5,0,20,0.1,8
266,0.0125,100000,1.25E-07,6.23E-08,0,0.03,0.5,0,20,0.1,8
267,0.015,100000,1.50E-07,8.22E-08,0,0.03,0.5,0,20,0.1,8
268,0.0175,100000,1.75E-07,1.12E-07,0,0.03,0.5,0,20,0.1,8
269,0.02,100000,2.00E-07,1.32E-07,0,0.03,0.5,0,20,0.1,8
270,0.0225,100000,2.25E-07,1.62E-07,0,0.03,0.5,0,20,0.1,8
271,0.025,100000,2.50E-07,1.83E-07,0,0.03,0.5,0,20,0.1,8
272,0.0275,100000,2.75E-07,2.12E-07,0,0.03,0.5,0,20,0.1,8
273,0.03,100000,3.00E-07,2.33E-07,0,0.03,0.5,0,20,0.1,8
274,0.0325,100000,3.25E-07,2.62E-07,0,0.03,0.5,0,20,0.1,8
275,0.035,100000,3.50E-07,2.83E-07,0,0.03,0.5,0,20,0.1,8
276,0.0375,100000,3.75E-07,3.12E-07,0,0.03,0.5,0,20,0.1,8
277,0.04,100000,4.00E-07,3.32E-07,0,0.03,0.5,0,20,0.1,8
278,0.0425,100000,4.25E-07,3.62E-07,0,0.03,0.5,0,20,0.1,8
279,0.045,100000,4.50E-07,3.82E-07,0,0.03,0.5,0,20,0.1,8
280,0.0475,100000,4.75E-07,4.12E-07,0,0.03,0.5,0,20,0.1,8
281,0.05,100000,5.00E-07,4.32E-07,0,0.03,0.5,0,20,0.1,8
282,0.0525,100000,5.25E-07,4.62E-07,0,0.03,0.5,0,20,0.1,8
283,0.055,100000,5.50E-07,4.82E-07,0,0.03,0.5,0,20,0.1,8
284,0.0575,100000,5.75E-07,5.12E-07,0,0.03,0.5,0,20,0.1,8
285,0.06,100000,6.00E-07,5.31E-07,0,0.03,0.5,0,20,0.1,8
286,0.0625,100000,6.25E-07,5.61E-07,0,0.03,0.5,0,20,0.1,8
287,0.065,100000,6.50E-07,5.81E-07,0,0.03,0.5,0,20,0.1,8
288,0.0675,100000,6.75E-07,6.12E-07,0,0.03,0.5,0,20,0.1,8
289,0.07,100000,7.00E-07,6.32E-07,0,0.03,0.5,0,20,0.1,8
290,0.0725,100000,7.25E-07,6.62E-07,0,0.03,0.5,0,20,0.1,8
291,0.075,100000,7.50E-07,6.82E-07,0,0.03,0.5,0,20,0.1,8
292,0.0775,100000,7.75E-07,7.13E-07,0,0.03,0.5,0,20,0.1,8
293,0.08,100000,8.00E-07,7.32E-07,0,0.03,0.5,0,20,0.1,8
294,0.0825,100000,8.25E-07,7.62E-07,0,0.03,0.5,0,20,0.1,8
295,0.085,100000,8.50E-07,7.81E-07,0,0.03,0.5,0,20,0.1,8
296,0.0875,100000,8.75E-07,8.12E-07,0,0.03,0.5,0,20,0.1,8
297,0.09,100000,9.00E-07,8.32E-07,0,0.03,0.5,0,20,0.1,8
298,0.0925,100000,9.25E-07,8.62E-07,0,0.03,0.5,0,20,0.1,8
299,0.095,100000,9.50E-07,8.82E-07,0,0.03,0.5,0,20,0.1,8
300,0.0975,100000,9.75E-07,9.12E-07,0,0.03,0.5,0,20,0.1,8
301,0.1,100000,1.00E-06,9.32E-07,0,0.03,0.5,0,20,0.1,8
302,0.1025,100000,1.03E-06,9.61E-07,0,0.03,0.5,0,20,0.1,8
303,0.105,100000,1.05E-06,9.82E-07,0,0.03,0.5,0,20,0.1,8
304,0.1075,100000,1.08E-06,1.01E-06,0,0.03,0.5,0,20,0.1,8
305,0.11,100000,1.10E-06,1.03E-06,0,0.03,0.5,0,20,0.1,8
306,0.1125,100000,1.13E-06,1.06E-06,0,0.03,0.5,0,20,0.1,8
307,0.115,100000,1.15E-06,1.08E-06,0,0.03,0.5,0,20,0.1,8
308,0.1175,100000,1.18E-06,1.11E-06,0,0.03,0.5,0,20,0.1,8
309,0.12,100000,1.20E-06,1.13E-06,0,0.03,0.5,0,20,0.1,8
310,0.1225,100000,1.23E-06,1.16E-06,0,0.03,0.5,0,20,0.1,8
311,0.125,100000,1.25E-06,1.18E-06,0,0.03,0.5,0,20,0.1,8
312,0.1275,100000,1.28E-06,1.21E-06,0,0.03,0.5,0,20,0.1,8
313,0.13,100000,1.30E-06,1.23E-06,0,0.03,0.5,0,20,0.1,8
314,0.1325,100000,1.33E-06,1.26E-06,0,0.03,0.5,0,20,0.1,8
315,0.135,100000,1.35E-06,1.28E-06,0,0.03,0.5,0,20,0.1,8
316,0.1375,100000,1.38E-06,1.31E-06,0,0.03,0.5,0,20,0.1,8
317,0.14,100000,1.40E-06,1.33E-06,0,0.03,0.5,0,20,0.1,8
318,0.1425,100000,1.43E-06,1.36E-06,0,0.03,0.5,0,20,0.1,8
319,0.145,100000,1.45E-06,1.38E-06,0,0.03,0.5,0,20,0.1,8
320,0.1475,100000,1.48E-06,1.41E-06,0,0.03,0.5,0,20,0.1,8
321,0.15,100000,1.50E-06,1.43E-06,0,0.03,0.5,0,20,0.1,8
322,0.1525,100000,1.53E-06,1.46E-06,0,0.03,0.5,0,20,0.1,8
323,0.155,100000,1.55E-06,1.48E-06,0,0.03,0.5,0,20,0.1,8
324,0.1575,100000,1.58E-06,1.51E-06,0,0.03,0.5,0,20,0.1,8
325,0.16,100000,1.60E-06,1.53E-06,0,0.03,0.5,0,20,0.1,8
326,0.1625,100000,1.63E-06,1.56E-06,0,0.03,0.5,0,20,0.1,8
327,0.165,100000,1.65E-06,1.58E-06,0,0.03,0.5,0,20,0.1,8
328,0.1675,100000,1.68E-06,1.61E-06,0,0.03,0.5,0,20,0.1,8
329,0.17,100000,1.70E-06,1.63E-06,0,0.03,0.5,0,20,0.1,8
330,0.1725,100000,1.73E-06,1.66E-06,0,0.03,0.5,0,20,0.1,8
331,0.175,100000,1.75E-06,1.68E-06,0,0.03,0.5,0,20,0.1,8
332,0.1775,100000,1.78E-06,1.71E-06,0,0.03,0.5,0,20,0.1,8
333,0.18,100000,1.80E-06,1.73E-06,0,0.03,0.5,0,20,0.1,8
334,0.1825,100000,1.83E-06,1.76E-06,0,0.03,0.5,0,20,0.1,8
335,0.185,100000,1.85E-06,1.78E-06,0,0.03,0.5,0,20,0.1,8
336,0.1875,100000,1.88E-06,1.81E-06,0,0.03,0.5,0,20,0.1,8
337,0.19,100000,1.90E-06,1.83E-06,0,0.03,0.5,0,20,0.1,8
338,0.1925,100000,1.93E-06,1.86E-06,0,0.03,0.5,0,20,0.1,8
339,0.195,100000,1.95E-06,1.88E-06,0,0.03,0.5,0,20,0.1,8
340,0.1975,100000,1.98E-06,1.91E-06,0,0.03,0.5,0,20,0.1,8
341,0.2,100000,2.00E-06,1.93E-06,0,0.03,0.5,0,20,0.1,8
342,0.2025,100000,2.03E-06,1.96E-06,0,0.03,0.5,0,20,0.1,8
343,0.205,100000,2.05E-06,1.98E-06,0,0.03,0.5,0,20,0.1,8
344,0.2075,100000,2.08E-06,2.01E-06,0,0.03,0.5,0,20,0.1,8
345,0.21,100000,2.10E-06,2.03E-06,0,0.03,0.5,0,20,0.1,8
346,0.2125,100000,2.13E-06,2.06E-06,0,0.03,0.5,0,20,0.1,8
347,0.215,100000,2.15E-06,2.08E-06,0,0.03,0.5,0,20,0.1,8
348,0.2175,100000,2.18E-06,2.11E-06,0,0.03,0.5,0,20,0.1,8
349,0.22,100000,2.20E-06,2.13E-06,0,0.03,0.5,0,20,0.1,8
350,0.2225,100000,2.23E-06,2.16E-06,0,0.03,0.5,0,20,0.1,8
351,0.225,100000,2.25E-06,2.18E-06,0,0.03,0.5,0,20,0.1,8
352,0.2275,100000,2.28E-06,2.21E-06,0,0.03,0.5,0,20,0.1,8
353,0.23,100000,2.30E-06,2.23E-06,0,0.03,0.5,0,20,0.1,8
354,0.2325,100000,2.33E-06,2.26E-06,0,0.03,0.5,0,20,0.1,8
355,0.235,100000,2.35E-06,2.28E-06,0,0.03,0.5,0,20,0.1,8
356,0.2375,100000,2.38E-06,2.31E-06,0,0.03,0.5,0,20,0.1,8
357,0.24,100000,2.40E-06,2.33E-06,0,0.03,0.5,0,20,0.1,8
358,0.2425,100000,2.43E-06,2.36E-06,0,0.03,0.5,0,20,0.1,8
359,0.245,100000,2.45E-06,2.38E-06,0,0.03,0.5,0,20,0.1,8
360,0.2475,100000,2.48E-06,2.41E-06,0,0.03,0.5,0,20,0.1,8
361,0.25,100000,2.50E-06,2.43E-06,0,0.03,0.5,0,20,0.1,8
362,0.2525,100000,2.53E-06,2.46E-06,0,0.03,0.5,0,20,0.1,8
363,0.255,100000,2.55E-06,2.48E-06,0,0.03,0.5,0,20,0.1,8
364,0.2575,100000,2.58E-06,2.51E-06,0,0.03,0.5,0,20,0.1,8
365,0.26,100000,2.60E-06,2.53E-06,0,0.03,0.5,0,20,0.1,8
366,0.2625,100000,2.63E-06,2.56E-06,0,0.03,0.5,0,20,0.1,8
367,0.265,100000,2.65E-06,2.58E-06,0,0.03,0.5,0,20,0.1,8
368,0.2675,100000,2.68E-06,2.61E-06,0,0.03,0.5,0,20,0.1,8
369,0.27,100000,2.70E-06,2.63E-06,0,0.03,0.5,0,20,0.1,8
370,0.2725,100000,2.73E-06,2.66E-06,0,0.03,0.5,0,20,0.1,8
371,0.275,100000,2.75E-06,2.68E-06,0,0.03,0.5,0,20,0.1,8
372,0.2775,100000,2.78E-06,2.71E-06,0,0.03,0.5,0,20,0.1,8
373,0.28,100000,2.80E-06,2.73E-06,1,0.03,0.5,2,20,0.1,8
374,0.2825,100000,2.83E-06,2.76E-06,1,0.03,0.5,2,20,0.1,8
375,0.285,100000,2.85E-06,2.78E-06,0,0.03,0.5,0,20,0.1,8
376,0.2875,100000,2.88E-06,2.81E-06,0,0.03,0.5,0,20,0.1,8
377,0.29,100000,2.90E-06,2.83E-06,0,0.03,0.5,0,20,0.1,8
378,0.2925,100000,2.93E-06,2.86E-06,0,0.03,0.5,0,20,0.1,8
379,0.295,100000,2.95E-06,2.88E-06,0,0.03,0.5,0,20,0.1,8
380,0.2975,100000,2.98E-06,2.91E-06,0,0.03,0.5,0,20,0.1,8
381,0.3,100000,3.00E-06,2.93E-06,1,0.03,0.5,2,20,0.1,8
382,0.3025,100000,3.03E-06,2.96E-06,2,0.03,0.5,4,20,0.1,8
383,0.305,100000,3.05E-06,2.98E-06,2,0.03,0.5,4,20,0.1,8
384,0.3075,100000,3.08E-06,3.01E-06,4,0.03,0.5,8,20,0.1,8
385,0.31,100000,3.10E-06,3.03E-06,2,0.03,0.5,4,20,0.1,8
386,0.3125,100000,3.13E-06,3.06E-06,5,0.03,0.5,10,20,0.1,8
387,0.315,100000,3.15E-06,3.08E-06,6,0.03,0.5,12,20,0.1,8
388,0.3175,100000,3.18E-06,3.11E-06,7,0.03,0.5,14,20,0.1,8
389,0.32,100000,3.20E-06,3.13E-06,5,0.03,0.5,10,20,0.1,8
390,0.3225,100000,3.23E-06,3.16E-06,8,0.03,0.5,16,20,0.1,8
391,0.325,100000,3.25E-06,3.18E-06,11,0.03,0.5,22,20,0.1,8
392,0.3275,100000,3.28E-06,3.21E-06,16,0.03,0.5,32,20,0.1,8
393,0.33,100000,3.30E-06,3.23E-06,21,0.03,0.5,42,20,0.1,8
394,0.3325,100000,3.33E-06,3.26E-06,41,0.03,0.5,82,20,0.1,8
395,0.335,100000,3.35E-06,3.28E-06,39,0.03,0.5,78,20,0.1,8
396,0.3375,100000,3.38E-06,3.31E-06,67,0.03,0.5,134,20,0.1,8
397,0.34,100000,3.40E-06,3.33E-06,116,0.03,0.5,232,20,0.1,8
398,0.3425,100000,3.43E-06,3.36E-06,169,0.03,0.5,338,20,0.1,8
399,0.345,100000,3.45E-06,3.38E-06,276,0.03,0.5,552,20,0.1,8
400,0.3475,100000,3.48E-06,3.41E-06,388,0.03,0.5,776,20,0.1,8
401,0.35,100000,3.50E-06,3.43E-06,628,0.03,0.5,1256,20,0.1,8
402,0.3525,100000,3.53E-06,3.46E-06,862,0.03,0.5,1724,20,0.1,8
403,0.355,100000,3.55E-06,3.48E-06,1370,0.03,0.5,2740,20,0.1,8
404,0.3575,100000,3.58E-06,3.51E-06,1791,0.03,0.5,3582,20,0.1,8
405,0.36,100000,3.60E-06,3.53E-06,2660,0.03,0.5,5320,20,0.1,8
406,0.3625,100000,3.63E-06,3.56E-06,3514,0.03,0.5,7028,20,0.1,8
407,0.365,100000,3.65E-06,3.58E-06,4936,0.03,0.5,9872,20,0.1,8
408,0.3675,100000,3.68E-06,3.61E-06,6245,0.03,0.5,12490,20,0.1,8
409,0.37,100000,3.70E-06,3.63E-06,8242,0.03,0.5,16484,20,0.1,8
410,0.3725,100000,3.73E-06,3.66E-06,9956,0.03,0.5,19912,20,0.1,8
411,0.375,100000,3.75E-06,3.68E-06,12889,0.03,0.5,25778,20,0.1,8
412,0.3775,100000,3.78E-06,3.71E-06,14974,0.03,0.5,29948,20,0.1,8
413,0.38,100000,3.80E-06,3.73E-06,18647,0.03,0.5,37294,20,0.1,8
414,0.3825,100000,3.83E-06,3.76E-06,20774,0.03,0.5,41548,20,0.1,8
415,0.385,100000,3.85E-06,3.78E-06,24553,0.03,0.5,49106,20,0.1,8
416,0.3875,100000,3.88E-06,3.81E-06,26921,0.03,0.5,53842,20,0.1,8
417,0.39,100000,3.90E-06,3.83E-06,30595,0.03,0.5,61190,20,0.1,8
418,0.3925,100000,3.93E-06,3.86E-06,33093,0.03,0.5,66186,20,0.1,8
419,0.395,100000,3.95E-06,3.88E-06,36499,0.03,0.5,72998,20,0.1,8
420,0.3975,100000,3.98E-06,3.91E-06,37945,0.03,0.5,75890,20,0.1,8
421,0.4,100000,4.00E-06,3.93E-06,41133,0.03,0.5,82266,20,0.1,8
422,0.4025,100000,4.03E-06,3.96E-06,42518,0.03,0.5,85036,20,0.1,8
423,0.405,100000,4.05E-06,3.98E-06,45505,0.03,0.5,91010,20,0.1,8
424,0.4075,100000,4.08E-06,4.01E-06,47342,0.03,0.5,94684,20,0.1,8
425,0.41,100000,4.10E-06,4.03E-06,49394,0.03,0.5,98788,20,0.1,8
426,0.4125,100000,4.13E-06,4.06E-06,50655,0.03,0.5,101310,20,0.1,8
427,0.415,100000,4.15E-06,4.08E-06,52972,0.03,0.5,105944,20,0.1,8
428,0.4175,100000,4.18E-06,4.11E-06,54039,0.03,0.5,108078,20,0.1,8
429,0.42,100000,4.20E-06,4.13E-06,55938,0.03,0.5,111876,20,0.1,8
430,0.4225,100000,4.23E-06,4.16E-06,57292,0.03,0.5,114584,20,0.1,8
431,0.425,100000,4.25E-06,4.18E-06,58598,0.03,0.5,117196,20,0.1,8
432,0.4275,100000,4.28E-06,4.21E-06,59854,0.03,0.5,119708,20,0.1,8
433,0.43,100000,4.30E-06,4.23E-06,61501,0.03,0.5,123002,20,0.1,8
434,0.4325,100000,4.33E-06,4.26E-06,62201,0.03,0.5,124402,20,0.1,8
435,0.435,100000,4.35E-06,4.28E-06,63518,0.03,0.5,127036,20,0.1,8
436,0.4375,100000,4.38E-06,4.31E-06,65266,0.03,0.5,130532,20,0.1,8
437,0.44,100000,4.40E-06,4.33E-06,67333,0.03,0.5,134666,20,0.1,8
438,0.4425,100000,4.43E-06,4.36E-06,67939,0.03,0.5,135878,20,0.1,8
439,0.445,100000,4.45E-06,4.38E-06,68781,0.03,0.5,137562,20,0.1,8
440,0.4475,100000,4.48E-06,4.41E-06,69786,0.03,0.5,139572,20,0.1,8
441,0.45,100000,4.50E-06,4.43E-06,70956,0.03,0.5,141912,20,0.1,8
442,0.4525,100000,4.53E-06,4.46E-06,72114,0.03,0.5,144228,20,0.1,8
443,0.455,100000,4.55E-06,4.48E-06,73168,0.03,0.5,146336,20,0.1,8
444,0.4575,100000,4.58E-06,4.51E-06,73698,0.03,0.5,147396,20,0.1,8
445,0.46,100000,4.60E-06,4.53E-06,74995,0.03,0.5,149990,20,0.1,8
446,0.4625,100000,4.63E-06,4.56E-06,76472,0.03,0.5,152944,20,0.1,8
447,0.465,100000,4.65E-06,4.58E-06,77045,0.03,0.5,154090,20,0.1,8
448,0.4675,100000,4.68E-06,4.61E-06,77294,0.03,0.5,154588,20,0.1,8
449,0.47,100000,4.70E-06,4.63E-06,77752,0.03,0.5,155504,20,0.1,8
450,0.4725,100000,4.73E-06,4.66E-06,78302,0.03,0.5,156604,20,0.1,8
451,0.475,100000,4.75E-06,4.68E-06,79152,0.03,0.5,158304,20,0.1,8
452,0.4775,100000,4.78E-06,4.71E-06,79992,0.03,0.5,159984,20,0.1,8
453,0.48,100000,4.80E-06,4.73E-06,80864,0.03,0.5,161728,20,0.1,8
454,0.4825,100000,4.83E-06,4.76E-06,81219,0.03,0.5,162438,20,0.1,8
455,0.485,100000,4.85E-06,4.78E-06,81817,0.03,0.5,163634,20,0.1,8
456,0.4875,100000,4.88E-06,4.81E-06,81776,0.03,0.5,163552,20,0.1,8
457,0.49,100000,4.90E-06,4.83E-06,82686,0.03,0.5,165372,20,0.1,8
458,0.4925,100000,4.93E-06,4.86E-06,83420,0.03,0.5,166840,20,0.1,8
459,0.495,100000,4.95E-06,4.88E-06,84339,0.03,0.5,168678,20,0.1,8
460,0.4975,100000,4.98E-06,4.91E-06,84906,0.03,0.5,169812,20,0.1,8
461,0.5,100000,5.00E-06,4.93E-06,85760,0.03,0.5,171520,20,0.1,8
462,0.5025,100000,5.03E-06,4.96E-06,84850,0.03,0.5,169700,20,0.1,8
463,0.505,100000,5.05E-06,4.98E-06,84956,0.03,0.5,169912,20,0.1,8
464,0.5075,100000,5.08E-06,5.01E-06,85758,0.03,0.5,171516,20,0.1,8
465,0.51,100000,5.10E-06,5.03E-06,86280,0.03,0.5,172560,20,0.1,8
466,0.5125,100000,5.13E-06,5.06E-06,86587,0.03,0.5,173174,20,0.1,8
467,0.515,100000,5.15E-06,5.08E-06,86305,0.03,0.5,172610,20,0.1,8
468,0.5175,100000,5.18E-06,5.11E-06,86774,0.03,0.5,173548,20,0.1,8
469,0.52,100000,5.20E-06,5.13E-06,86618,0.03,0.5,173236,20,0.1,8
470,0.5225,100000,5.23E-06,5.16E-06,86842,0.03,0.5,173684,20,0.1,8
471,0.525,100000,5.25E-06,5.18E-06,87983,0.03,0.5,175966,20,0.1,8
472,0.5275,100000,5.28E-06,5.21E-06,87621,0.03,0.5,175242,20,0.1,8
473,0.53,100000,5.30E-06,5.23E-06,87657,0.03,0.5,175314,20,0.1,8
474,0.5325,100000,5.33E-06,5.26E-06,87534,0.03,0.5,175068,20,0.1,8
475,0.535,100000,5.35E-06,5.28E-06,88698,0.03,0.5,177396,20,0.1,8
476,0.5375,100000,5.38E-06,5.31E-06,88223,0.03,0.5,176446,20,0.1,8
477,0.54,100000,5.40E-06,5.33E-06,88289,0.03,0.5,176578,20,0.1,8
478,0.5425,100000,5.43E-06,5.36E-06,88760,0.03,0.5,177520,20,0.1,8
479,0.545,100000,5.45E-06,5.38E-06,88834,0.03,0.5,177668,20,0.1,8
480,0.5475,100000,5.48E-06,5.41E-06,89136,0.03,0.5,178272,20,0.1,8
481,0.55,100000,5.50E-06,5.43E-06,89491,0.03,0.5,178982,20,0.1,8
482,0.5525,100000,5.53E-06,5.46E-06,89616,0.03,0.5,179232,20,0.1,8
483,0.555,100000,5.55E-06,5.48E-06,90210,0.03,0.5,180420,20,0.1,8
484,0.5575,100000,5.58E-06,5.51E-06,89841,0.03,0.5,179682,20,0.1,8
485,0.56,100000,5.60E-06,5.53E-06,90437,0.03,0.5,180874,20,0.1,8
486,0.5625,100000,5.63E-06,5.56E-06,90065,0.03,0.5,180130,20,0.1,8
487,0.565,100000,5.65E-06,5.58E-06,90610,0.03,0.5,181220,20,0.1,8
488,0.5675,100000,5.68E-06,5.61E-06,90347,0.03,0.5,180694,20,0.1,8
489,0.57,100000,5.70E-06,5.63E-06,90274,0.03,0.5,180548,20,0.1,8
490,0.5725,100000,5.73E-06,5.66E-06,89506,0.03,0.5,179012,20,0.1,8
491,0.575,100000,5.75E-06,5.68E-06,89771,0.03,0.5,179542,20,0.1,8
492,0.5775,100000,5.78E-06,5.71E-06,90091,0.03,0.5,180182,20,0.1,8
493,0.58,100000,5.80E-06,5.73E-06,90494,0.03,0.5,180988,20,0.1,8
494,0.5825,100000,5.83E-06,5.76E-06,90467,0.03,0.5,180934,20,0.1,8
495,0.585,100000,5.85E-06,5.78E-06,90549,0.03,0.5,181098,20,0.1,8
496,0.5875,100000,5.88E-06,5.81E-06,90806,0.03,0.5,181612,20,0.1,8
497,0.59,100000,5.90E-06,5.83E-06,90389,0.03,0.5,180778,20,0.1,8
498,0.5925,100000,5.93E-06,5.86E-06,90256,0.03,0.5,180512,20,0.1,8
499,0.595,100000,5.95E-06,5.88E-06,90928,0.03,0.5,181856,20,0.1,8
500,0.5975,100000,5.98E-06,5.91E-06,90445,0.03,0.5,180890,20,0.1,8
501,0.6,100000,6.00E-06,5.93E-06,90880,0.03,0.5,181760,20,0.1,8
502,0.6025,100000,6.03E-06,5.96E-06,90665,0.03,0.5,181330,20,0.1,8
503,0.605,100000,6.05E-06,5.98E-06,90466,0.03,0.5,180932,20,0.1,8
